airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
Indigo,6E-638,Bangalore,Evening,one,Late_Night,Delhi,Economy,6.08,45,55
Indigo,6E-113,Bangalore,Morning,one,Afternoon,Mumbai,Economy,5.83,14,101
Vistara,UK-986,Mumbai,Night,one,Morning,Hyderabad,Economy,10.67,47,54
Vistara,UK-878,Hyderabad,Afternoon,one,Morning,Delhi,Business,20.75,8,731
Air_India,AI-839,Delhi,Night,zero,Night,Hyderabad,Business,2.17,19,323
Indigo,6E-292,Kolkata,Evening,one,Night,Chennai,Economy,7.58,36,67
Indigo,6E-541,Bangalore,Morning,one,Afternoon,Kolkata,Economy,6.25,9,156
Indigo,6E-248,Mumbai,Night,zero,Late_Night,Delhi,Economy,2.08,21,37
AirAsia,I5-1229,Chennai,Evening,one,Late_Night,Delhi,Economy,11.25,36,33
Air_India,AI-9643,Delhi,Evening,one,Afternoon,Mumbai,Economy,20.83,1,175
Air_India,AI-440,Chennai,Early_Morning,one,Evening,Mumbai,Business,13.83,39,669
Vistara,UK-738,Kolkata,Evening,one,Afternoon,Hyderabad,Business,17.83,15,704
Air_India,AI-541,Hyderabad,Evening,one,Morning,Bangalore,Business,16.67,8,764
Vistara,UK-613,Mumbai,Afternoon,two_or_more,Night,Kolkata,Economy,10.5,15,214
SpiceJet,SG-3027,Bangalore,Early_Morning,one,Early_Morning,Mumbai,Economy,24.92,32,54
Vistara,UK-902,Mumbai,Afternoon,one,Night,Hyderabad,Business,7.17,26,785
AirAsia,I5-517,Hyderabad,Morning,zero,Afternoon,Kolkata,Economy,2.08,13,71
Vistara,UK-995,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.25,44,36
GO_FIRST,G8-371,Mumbai,Evening,one,Night,Hyderabad,Economy,7.0,3,58
AirAsia,I5-631,Mumbai,Morning,one,Evening,Delhi,Economy,11.75,11,80
Indigo,6E-6205,Delhi,Afternoon,one,Night,Chennai,Economy,7.17,14,107
Air_India,AI-539,Chennai,Evening,one,Morning,Mumbai,Economy,18.25,36,59
AirAsia,I5-713,Delhi,Evening,two_or_more,Night,Bangalore,Economy,7.0,35,42
Vistara,UK-963,Delhi,Morning,one,Evening,Bangalore,Economy,8.92,38,66
SpiceJet,SG-8721,Delhi,Early_Morning,one,Night,Bangalore,Economy,13.92,4,100
AirAsia,I5-547,Kolkata,Evening,one,Morning,Bangalore,Economy,14.67,39,52
SpiceJet,SG-223,Mumbai,Evening,one,Morning,Delhi,Economy,19.25,47,70
GO_FIRST,G8-101,Delhi,Early_Morning,one,Afternoon,Hyderabad,Economy,9.83,26,73
Air_India,AI-651,Mumbai,Morning,one,Evening,Delhi,Economy,9.92,34,90
Air_India,AI-619,Mumbai,Night,one,Afternoon,Delhi,Economy,17.58,28,57
Vistara,UK-851,Mumbai,Early_Morning,one,Night,Delhi,Economy,13.5,44,83
Vistara,UK-858,Bangalore,Early_Morning,one,Night,Hyderabad,Business,14.25,31,513
Vistara,UK-816,Bangalore,Morning,one,Night,Hyderabad,Business,11.42,35,764
GO_FIRST,G8-237,Delhi,Afternoon,one,Night,Mumbai,Economy,9.25,12,80
Vistara,UK-826,Chennai,Afternoon,two_or_more,Early_Morning,Hyderabad,Economy,19.33,41,81
Air_India,AI-442,Mumbai,Afternoon,one,Night,Chennai,Economy,8.0,25,60
Vistara,UK-828,Chennai,Early_Morning,one,Evening,Delhi,Economy,9.92,46,70
Air_India,AI-440,Chennai,Early_Morning,one,Night,Kolkata,Economy,17.08,45,92
Vistara,UK-950,Mumbai,Night,one,Night,Chennai,Economy,22.33,27,59
Indigo,6E-6339,Kolkata,Morning,one,Evening,Delhi,Economy,6.08,24,88
Vistara,UK-811,Delhi,Early_Morning,one,Night,Hyderabad,Economy,15.0,42,78
Air_India,AI-675,Mumbai,Early_Morning,one,Afternoon,Delhi,Economy,6.75,23,100
Indigo,6E-2148,Delhi,Early_Morning,one,Afternoon,Kolkata,Economy,6.83,18,80
Indigo,6E-7223,Bangalore,Afternoon,one,Night,Mumbai,Economy,8.67,15,76
Vistara,UK-824,Chennai,Night,one,Evening,Delhi,Economy,23.42,48,99
Air_India,AI-429,Delhi,Morning,one,Morning,Hyderabad,Economy,24.17,49,48
Indigo,6E-5041,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,33,41
Vistara,UK-902,Mumbai,Afternoon,one,Morning,Kolkata,Business,16.58,48,838
Indigo,6E-6201,Mumbai,Morning,zero,Morning,Delhi,Economy,1.92,35,42
Vistara,UK-996,Mumbai,Evening,one,Evening,Hyderabad,Business,22.5,33,922
GO_FIRST,G8-102,Kolkata,Afternoon,one,Night,Mumbai,Economy,6.83,19,79
Vistara,UK-833,Delhi,Early_Morning,one,Afternoon,Mumbai,Business,7.33,46,862
Air_India,AI-569,Chennai,Early_Morning,one,Night,Kolkata,Business,16.92,45,735
Vistara,UK-958,Mumbai,Afternoon,one,Night,Kolkata,Business,10.33,27,671
Vistara,UK-706,Kolkata,Morning,one,Morning,Mumbai,Business,25.25,27,800
Air_India,AI-429,Delhi,Morning,one,Afternoon,Mumbai,Business,30.08,9,602
Air_India,AI-768,Kolkata,Afternoon,two_or_more,Night,Mumbai,Economy,31.92,8,193
Vistara,UK-854,Bangalore,Evening,one,Late_Night,Delhi,Business,5.75,20,740
Air_India,AI-504,Delhi,Night,one,Early_Morning,Kolkata,Business,8.0,26,775
Air_India,AI-762,Delhi,Night,zero,Night,Kolkata,Business,2.08,15,378
Air_India,AI-660,Mumbai,Evening,one,Evening,Chennai,Business,25.0,29,670
Indigo,6E-684,Bangalore,Night,one,Early_Morning,Kolkata,Economy,10.0,34,55
Vistara,UK-854,Bangalore,Evening,one,Morning,Delhi,Business,15.25,12,771
Vistara,UK-816,Bangalore,Morning,one,Night,Chennai,Business,8.75,31,815
Indigo,6E-2247,Delhi,Morning,one,Evening,Chennai,Economy,6.67,23,96
Vistara,UK-812,Bangalore,Morning,one,Night,Kolkata,Economy,13.0,49,110
Vistara,UK-776,Kolkata,Evening,one,Morning,Delhi,Economy,15.0,41,87
Vistara,UK-720,Kolkata,Early_Morning,one,Night,Chennai,Business,13.08,7,756
AirAsia,I5-582,Kolkata,Morning,one,Evening,Delhi,Economy,10.25,29,41
Vistara,UK-981,Delhi,Night,zero,Night,Mumbai,Business,2.0,7,573
GO_FIRST,G8-519,Kolkata,Evening,one,Morning,Delhi,Economy,16.75,49,87
Air_India,AI-748,Bangalore,Late_Night,zero,Early_Morning,Kolkata,Economy,2.58,34,46
Vistara,UK-801,Delhi,Morning,zero,Morning,Bangalore,Business,2.75,32,544
Indigo,6E-992,Hyderabad,Evening,one,Late_Night,Mumbai,Economy,5.08,10,168
Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Economy,10.0,8,239
Vistara,UK-830,Hyderabad,Morning,one,Evening,Mumbai,Economy,7.33,15,146
Air_India,AI-542,Delhi,Morning,one,Night,Mumbai,Business,14.17,31,555
Vistara,UK-846,Bangalore,Morning,one,Afternoon,Delhi,Economy,5.58,11,145
Vistara,UK-706,Kolkata,Morning,one,Night,Hyderabad,Business,12.67,25,840
Vistara,UK-878,Hyderabad,Afternoon,one,Early_Morning,Bangalore,Economy,18.92,31,73
Air_India,AI-560,Delhi,Morning,one,Morning,Mumbai,Economy,25.5,18,52
Indigo,6E-7561,Kolkata,Early_Morning,one,Evening,Chennai,Economy,9.67,25,86
Vistara,UK-864,Bangalore,Evening,one,Morning,Delhi,Business,13.58,39,680
Air_India,AI-867,Mumbai,Night,one,Afternoon,Bangalore,Business,15.0,42,737
Vistara,UK-738,Kolkata,Evening,one,Morning,Bangalore,Economy,17.08,46,109
Vistara,UK-954,Mumbai,Early_Morning,one,Evening,Kolkata,Economy,12.08,49,80
Indigo,6E-559,Mumbai,Afternoon,one,Night,Kolkata,Economy,6.58,10,191
Vistara,UK-963,Delhi,Morning,one,Night,Bangalore,Economy,12.08,11,144
Air_India,AI-764,Delhi,Evening,one,Night,Mumbai,Economy,27.17,37,85
Vistara,UK-863,Mumbai,Morning,one,Night,Delhi,Business,12.5,32,718
Air_India,AI-505,Bangalore,Morning,one,Night,Hyderabad,Economy,13.17,48,84
GO_FIRST,G8-351,Mumbai,Morning,one,Afternoon,Bangalore,Economy,6.42,26,69
Air_India,AI-651,Mumbai,Morning,one,Morning,Kolkata,Economy,23.17,16,126
Indigo,6E-854,Kolkata,Morning,zero,Morning,Delhi,Economy,2.5,41,54
GO_FIRST,G8-285,Bangalore,Afternoon,one,Evening,Mumbai,Economy,3.92,36,55
Air_India,AI-763,Kolkata,Early_Morning,one,Evening,Chennai,Business,12.0,10,756
AirAsia,I5-972,Hyderabad,Evening,one,Night,Bangalore,Economy,5.58,43,43
Indigo,6E-2026,Delhi,Morning,one,Afternoon,Chennai,Economy,7.58,33,54
Air_India,AI-770,Kolkata,Night,one,Morning,Mumbai,Business,14.75,48,679
Air_India,AI-805,Delhi,Evening,one,Early_Morning,Hyderabad,Business,11.25,22,531
Vistara,UK-810,Bangalore,Early_Morning,one,Night,Hyderabad,Economy,15.92,30,87
Air_India,AI-508,Hyderabad,Afternoon,one,Early_Morning,Kolkata,Business,16.17,26,495
Air_India,AI-9657,Mumbai,Evening,one,Late_Night,Delhi,Economy,8.58,32,83
GO_FIRST,G8-116,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,11.75,16,70
Vistara,UK-902,Mumbai,Afternoon,one,Night,Bangalore,Economy,6.92,31,87
Vistara,UK-963,Delhi,Morning,one,Evening,Bangalore,Economy,10.42,9,144
Vistara,UK-955,Delhi,Evening,one,Early_Morning,Bangalore,Business,14.08,49,877
Vistara,UK-993,Delhi,Afternoon,one,Evening,Chennai,Business,7.08,9,783
Vistara,UK-706,Kolkata,Morning,one,Night,Hyderabad,Economy,12.67,40,76
GO_FIRST,G8-519,Kolkata,Evening,one,Morning,Delhi,Economy,14.67,7,88
Vistara,UK-852,Bangalore,Morning,one,Night,Delhi,Business,13.5,29,740
Air_India,AI-503,Bangalore,Evening,one,Morning,Hyderabad,Business,18.08,16,762
Vistara,UK-902,Mumbai,Afternoon,one,Morning,Kolkata,Economy,17.83,20,83
Vistara,UK-993,Delhi,Afternoon,one,Evening,Chennai,Business,7.08,26,783
Vistara,UK-879,Delhi,Evening,zero,Evening,Hyderabad,Business,2.25,36,325
Air_India,AI-442,Mumbai,Afternoon,one,Evening,Kolkata,Business,27.58,17,671
GO_FIRST,G8-364,Mumbai,Evening,one,Late_Night,Chennai,Economy,5.92,11,80
Vistara,UK-996,Mumbai,Evening,one,Evening,Hyderabad,Economy,25.42,6,143
Vistara,UK-816,Bangalore,Morning,zero,Afternoon,Delhi,Economy,2.67,10,101
Vistara,UK-864,Bangalore,Evening,one,Evening,Kolkata,Business,24.92,46,700
Air_India,AI-573,Bangalore,Afternoon,one,Night,Delhi,Economy,8.25,33,104
Air_India,AI-767,Delhi,Afternoon,one,Night,Mumbai,Economy,7.92,31,91
Indigo,6E-2474,Kolkata,Early_Morning,one,Morning,Hyderabad,Economy,6.42,43,46
Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Bangalore,Economy,16.5,22,87
GO_FIRST,G8-510,Bangalore,Early_Morning,one,Evening,Chennai,Economy,9.67,13,116
Vistara,UK-951,Delhi,Afternoon,zero,Evening,Mumbai,Business,2.17,25,299
Air_India,AI-610,Bangalore,Evening,one,Morning,Delhi,Business,15.58,3,598
Vistara,UK-838,Chennai,Night,one,Afternoon,Mumbai,Economy,16.92,49,63
GO_FIRST,G8-285,Bangalore,Afternoon,one,Late_Night,Mumbai,Economy,9.58,34,55
Air_India,AI-570,Mumbai,Early_Morning,zero,Early_Morning,Chennai,Business,2.0,17,317
Vistara,UK-808,Bangalore,Early_Morning,one,Night,Mumbai,Business,12.08,20,935
SpiceJet,SG-517,Bangalore,Evening,zero,Night,Kolkata,Economy,2.58,49,49
Vistara,UK-944,Mumbai,Afternoon,one,Night,Bangalore,Economy,8.0,21,87
Indigo,6E-375,Kolkata,Early_Morning,one,Afternoon,Delhi,Economy,6.33,44,60
Air_India,AI-806,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,5,80
Vistara,UK-838,Chennai,Night,one,Morning,Kolkata,Economy,11.5,26,80
Air_India,AI-610,Bangalore,Evening,one,Afternoon,Delhi,Business,17.08,41,574
Indigo,6E-5332,Mumbai,Early_Morning,one,Afternoon,Bangalore,Economy,6.92,34,64
GO_FIRST,G8-512,Kolkata,Early_Morning,one,Afternoon,Delhi,Economy,7.25,13,88
Vistara,UK-941,Delhi,Evening,zero,Evening,Mumbai,Economy,2.33,47,42
Air_India,AI-543,Hyderabad,Morning,one,Night,Bangalore,Business,8.75,41,764
AirAsia,I5-2472,Bangalore,Early_Morning,zero,Morning,Kolkata,Economy,2.5,16,57
Vistara,UK-958,Mumbai,Afternoon,one,Evening,Hyderabad,Economy,7.5,2,205
Indigo,6E-5208,Mumbai,Evening,one,Night,Kolkata,Economy,5.5,32,38
Air_India,AI-651,Mumbai,Morning,one,Evening,Delhi,Economy,9.92,23,90
Air_India,AI-888,Mumbai,Evening,one,Morning,Hyderabad,Business,15.5,28,617
Vistara,UK-812,Bangalore,Morning,zero,Afternoon,Delhi,Economy,2.92,15,101
Vistara,UK-657,Bangalore,Morning,one,Night,Mumbai,Business,10.08,39,652
Air_India,AI-559,Hyderabad,Early_Morning,one,Night,Bangalore,Economy,13.42,49,85
GO_FIRST,G8-801,Bangalore,Early_Morning,one,Night,Mumbai,Economy,14.75,25,70
Vistara,UK-878,Hyderabad,Afternoon,one,Early_Morning,Bangalore,Economy,18.92,17,66
GO_FIRST,G8-7535,Delhi,Evening,one,Early_Morning,Kolkata,Economy,14.5,30,86
Indigo,6E-725,Kolkata,Evening,one,Early_Morning,Chennai,Economy,10.0,26,53
Vistara,UK-772,Kolkata,Morning,one,Evening,Delhi,Business,6.5,5,892
Air_India,AI-804,Bangalore,Early_Morning,one,Night,Mumbai,Business,15.08,8,845
Vistara,UK-870,Hyderabad,Night,one,Evening,Mumbai,Business,22.5,34,727
Indigo,6E-269,Chennai,Morning,zero,Morning,Hyderabad,Economy,1.17,6,92
Vistara,UK-706,Kolkata,Morning,one,Night,Hyderabad,Economy,12.67,48,76
Indigo,6E-397,Delhi,Afternoon,one,Evening,Chennai,Economy,7.42,40,46
Indigo,6E-6277,Hyderabad,Afternoon,one,Night,Delhi,Economy,8.25,26,60
Vistara,UK-772,Kolkata,Morning,one,Morning,Chennai,Business,25.42,18,749
Air_India,AI-502,Delhi,Afternoon,one,Night,Mumbai,Economy,7.58,25,78
Air_India,AI-639,Mumbai,Morning,one,Night,Delhi,Business,14.42,25,718
Vistara,UK-960,Mumbai,Morning,one,Evening,Kolkata,Economy,6.17,5,150
Vistara,UK-977,Delhi,Evening,one,Evening,Chennai,Business,25.0,47,813
Air_India,AI-804,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,11.83,36,89
Vistara,UK-841,Mumbai,Morning,one,Afternoon,Bangalore,Business,4.58,12,597
Air_India,AI-636,Delhi,Afternoon,one,Morning,Bangalore,Business,20.67,8,573
Vistara,UK-960,Mumbai,Morning,one,Night,Kolkata,Economy,10.83,14,133
Vistara,UK-776,Kolkata,Evening,zero,Night,Mumbai,Economy,2.75,22,61
Air_India,AI-619,Mumbai,Night,one,Afternoon,Delhi,Economy,17.58,33,57
Air_India,AI-806,Mumbai,Early_Morning,one,Night,Bangalore,Business,12.08,48,737
Air_India,AI-805,Delhi,Evening,zero,Night,Mumbai,Business,2.17,47,299
Vistara,UK-655,Mumbai,Morning,two_or_more,Evening,Hyderabad,Economy,8.42,40,88
Air_India,AI-503,Bangalore,Evening,one,Afternoon,Mumbai,Economy,19.0,44,83
Vistara,UK-832,Chennai,Early_Morning,two_or_more,Afternoon,Bangalore,Economy,33.08,18,145
Vistara,UK-720,Kolkata,Early_Morning,one,Night,Mumbai,Business,12.92,10,875
Air_India,AI-453,Delhi,Early_Morning,one,Evening,Kolkata,Business,13.67,47,541
Indigo,6E-6219,Chennai,Morning,two_or_more,Evening,Hyderabad,Economy,10.67,9,141
Indigo,6E-496,Kolkata,Early_Morning,one,Evening,Mumbai,Economy,9.75,20,76
Vistara,UK-928,Mumbai,Early_Morning,one,Night,Chennai,Economy,16.25,47,63
Air_India,AI-625,Mumbai,Morning,one,Night,Delhi,Business,13.42,16,441
Air_India,AI-546,Hyderabad,Night,zero,Night,Chennai,Business,1.33,46,206
Vistara,UK-807,Delhi,Night,two_or_more,Morning,Chennai,Economy,15.17,43,119
Vistara,UK-828,Chennai,Early_Morning,one,Early_Morning,Hyderabad,Business,24.83,46,554
Vistara,UK-874,Hyderabad,Morning,one,Evening,Kolkata,Economy,9.58,31,128
Vistara,UK-893,Bangalore,Evening,one,Night,Delhi,Economy,26.75,44,45
Air_India,AI-542,Delhi,Morning,one,Morning,Kolkata,Economy,22.33,28,49
Air_India,AI-430,Chennai,Morning,one,Late_Night,Bangalore,Business,14.25,23,814
Vistara,UK-878,Hyderabad,Afternoon,one,Evening,Kolkata,Business,7.0,4,712
Vistara,UK-897,Bangalore,Early_Morning,two_or_more,Evening,Kolkata,Economy,11.67,18,99
AirAsia,I5-410,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,7.58,28,37
Vistara,UK-940,Mumbai,Evening,one,Night,Bangalore,Business,26.92,3,982
Air_India,AI-840,Hyderabad,Night,one,Evening,Mumbai,Economy,20.58,26,93
Air_India,AI-888,Mumbai,Evening,one,Night,Chennai,Economy,27.58,46,77
Indigo,6E-5211,Hyderabad,Evening,one,Late_Night,Kolkata,Economy,7.75,31,59
Air_India,AI-503,Bangalore,Evening,one,Morning,Chennai,Business,15.08,24,815
Indigo,6E-6258,Mumbai,Morning,one,Evening,Bangalore,Economy,6.42,6,106
Vistara,UK-870,Hyderabad,Night,one,Night,Bangalore,Business,23.83,36,765
Vistara,UK-944,Mumbai,Afternoon,one,Morning,Bangalore,Economy,18.17,4,203
AirAsia,I5-557,Chennai,Night,one,Morning,Delhi,Economy,10.25,12,99
Vistara,UK-826,Chennai,Afternoon,one,Evening,Bangalore,Economy,6.75,17,64
Air_India,AI-570,Mumbai,Early_Morning,one,Afternoon,Kolkata,Business,8.58,37,583
Indigo,6E-321,Chennai,Early_Morning,zero,Morning,Kolkata,Economy,2.42,12,69
Vistara,UK-706,Kolkata,Morning,two_or_more,Night,Bangalore,Economy,13.08,40,109
Vistara,UK-875,Mumbai,Evening,one,Morning,Delhi,Economy,13.67,3,147
Vistara,UK-838,Chennai,Night,one,Morning,Hyderabad,Business,12.58,43,695
Indigo,6E-149,Hyderabad,Morning,one,Evening,Kolkata,Economy,8.0,28,71
Vistara,UK-977,Delhi,Evening,one,Morning,Chennai,Business,16.83,31,813
AirAsia,I5-552,Kolkata,Early_Morning,one,Night,Bangalore,Economy,14.08,36,78
Indigo,6E-6113,Chennai,Afternoon,one,Night,Mumbai,Economy,8.75,25,39
Vistara,UK-775,Mumbai,Afternoon,one,Night,Delhi,Business,8.75,30,1039
GO_FIRST,G8-146,Bangalore,Afternoon,one,Night,Mumbai,Economy,7.83,5,161
Air_India,AI-679,Mumbai,Morning,one,Evening,Chennai,Business,5.83,39,428
Indigo,6E-285,Hyderabad,Evening,one,Night,Chennai,Economy,4.08,37,39
Air_India,AI-839,Delhi,Night,zero,Night,Hyderabad,Business,2.17,24,323
Vistara,UK-927,Delhi,Morning,one,Night,Hyderabad,Business,11.42,29,622
Vistara,UK-898,Hyderabad,Early_Morning,one,Morning,Mumbai,Economy,26.58,17,48
Air_India,AI-442,Mumbai,Afternoon,one,Afternoon,Kolkata,Economy,22.92,32,67
Vistara,UK-824,Chennai,Night,one,Morning,Delhi,Business,12.58,2,855
Air_India,AI-809,Mumbai,Morning,one,Evening,Hyderabad,Business,9.33,5,617
Air_India,AI-636,Delhi,Afternoon,one,Morning,Chennai,Business,20.42,20,611
Vistara,UK-930,Mumbai,Early_Morning,one,Evening,Bangalore,Business,9.5,21,1041
Air_India,AI-619,Mumbai,Night,one,Evening,Delhi,Business,22.25,11,555
Air_India,AI-543,Hyderabad,Morning,one,Night,Mumbai,Economy,10.25,6,105
Air_India,AI-806,Mumbai,Early_Morning,one,Night,Chennai,Business,15.58,35,670
SpiceJet,SG-143,Delhi,Evening,one,Early_Morning,Chennai,Economy,12.25,16,56
Vistara,UK-854,Bangalore,Evening,one,Late_Night,Delhi,Economy,5.75,11,145
AirAsia,I5-721,Delhi,Night,one,Morning,Chennai,Economy,11.75,14,100
Indigo,6E-6278,Delhi,Morning,zero,Morning,Mumbai,Economy,2.33,5,80
Vistara,UK-738,Kolkata,Evening,one,Morning,Bangalore,Business,13.92,31,823
Vistara,UK-823,Mumbai,Evening,one,Night,Delhi,Economy,6.08,13,177
Air_India,AI-766,Chennai,Morning,one,Night,Delhi,Business,11.67,2,733
Indigo,6E-236,Mumbai,Evening,one,Night,Kolkata,Economy,6.58,41,38
GO_FIRST,G8-334,Delhi,Early_Morning,one,Night,Chennai,Economy,14.33,29,66
Air_India,AI-9517,Bangalore,Evening,one,Early_Morning,Chennai,Economy,13.17,43,51
Air_India,AI-807,Delhi,Evening,one,Evening,Hyderabad,Economy,25.67,26,80
Air_India,AI-768,Kolkata,Afternoon,one,Night,Chennai,Economy,8.08,21,73
Air_India,AI-774,Mumbai,Night,one,Evening,Chennai,Business,22.75,21,690
Vistara,UK-898,Hyderabad,Early_Morning,one,Night,Delhi,Economy,14.75,45,79
Indigo,6E-7307,Hyderabad,Morning,one,Evening,Delhi,Economy,9.0,47,44
Vistara,UK-850,Bangalore,Evening,one,Morning,Delhi,Economy,12.17,25,55
Air_India,AI-683,Mumbai,Night,one,Evening,Delhi,Business,19.75,2,688
Vistara,UK-823,Mumbai,Evening,one,Night,Delhi,Economy,6.08,15,147
Air_India,AI-430,Chennai,Morning,one,Morning,Hyderabad,Economy,24.58,26,54
Vistara,UK-812,Bangalore,Morning,one,Evening,Kolkata,Economy,9.83,32,110
Air_India,AI-610,Bangalore,Evening,one,Night,Delhi,Economy,25.33,48,58
Vistara,UK-863,Mumbai,Morning,one,Night,Delhi,Business,12.5,12,718
Air_India,AI-768,Kolkata,Afternoon,one,Night,Mumbai,Business,30.08,3,694
Vistara,UK-902,Mumbai,Afternoon,one,Night,Bangalore,Economy,7.58,41,87
Vistara,UK-897,Bangalore,Early_Morning,one,Morning,Mumbai,Economy,26.08,30,65
GO_FIRST,G8-532,Kolkata,Morning,one,Evening,Delhi,Economy,8.92,40,88
Vistara,UK-890,Hyderabad,Evening,one,Evening,Bangalore,Business,25.17,2,1202
Vistara,UK-876,Hyderabad,Night,one,Night,Chennai,Economy,25.5,7,117
GO_FIRST,G8-2509,Delhi,Early_Morning,one,Afternoon,Hyderabad,Economy,9.5,36,57
Vistara,UK-814,Bangalore,Night,one,Evening,Hyderabad,Economy,19.83,32,85
Vistara,UK-613,Mumbai,Afternoon,one,Evening,Delhi,Economy,4.5,11,219
Indigo,6E-353,Delhi,Early_Morning,zero,Morning,Kolkata,Economy,2.25,25,54
Air_India,AI-698,Hyderabad,Night,one,Night,Delhi,Business,22.17,39,533
Vistara,UK-985,Delhi,Evening,one,Morning,Kolkata,Economy,13.83,21,101
AirAsia,I5-1563,Kolkata,Evening,two_or_more,Morning,Delhi,Economy,13.17,7,86
Vistara,UK-637,Delhi,Evening,one,Night,Mumbai,Business,4.42,20,494
Air_India,AI-840,Hyderabad,Night,one,Afternoon,Kolkata,Business,17.67,42,698
Vistara,UK-816,Bangalore,Morning,one,Night,Chennai,Business,11.25,39,815
Air_India,AI-9885,Hyderabad,Morning,one,Night,Delhi,Economy,10.08,22,83
GO_FIRST,G8-385,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,6.42,17,54
Vistara,UK-776,Kolkata,Evening,one,Morning,Chennai,Economy,15.25,16,104
Air_India,AI-803,Delhi,Early_Morning,one,Night,Mumbai,Economy,14.92,47,78
Vistara,UK-706,Kolkata,Morning,two_or_more,Evening,Bangalore,Economy,6.75,22,164
Vistara,UK-816,Bangalore,Morning,one,Night,Hyderabad,Economy,11.42,17,89
GO_FIRST,G8-537,Kolkata,Evening,one,Late_Night,Mumbai,Economy,9.58,20,107
Air_India,AI-610,Bangalore,Evening,one,Night,Kolkata,Business,28.5,4,700
Indigo,6E-244,Chennai,Late_Night,one,Morning,Kolkata,Economy,6.92,20,93
Vistara,UK-988,Mumbai,Night,one,Morning,Kolkata,Economy,11.42,49,80
Air_India,AI-516,Bangalore,Early_Morning,one,Night,Mumbai,Economy,14.0,46,78
GO_FIRST,G8-211,Delhi,Morning,one,Afternoon,Mumbai,Economy,6.75,27,69
AirAsia,I5-1426,Bangalore,Afternoon,one,Night,Delhi,Economy,7.33,27,37
Air_India,AI-672,Chennai,Afternoon,one,Night,Delhi,Economy,30.67,43,90
Vistara,UK-963,Delhi,Morning,zero,Morning,Mumbai,Business,2.33,45,496
Air_India,AI-770,Kolkata,Night,one,Evening,Hyderabad,Business,22.83,30,703
Air_India,AI-635,Mumbai,Early_Morning,one,Afternoon,Kolkata,Economy,7.42,4,228
SpiceJet,SG-163,Mumbai,Afternoon,one,Morning,Kolkata,Economy,22.0,45,142
Indigo,6E-309,Bangalore,Evening,one,Late_Night,Mumbai,Economy,7.08,41,53
Vistara,UK-981,Delhi,Night,one,Night,Hyderabad,Business,23.08,10,698
Air_India,AI-888,Mumbai,Evening,one,Afternoon,Kolkata,Business,19.5,20,671
GO_FIRST,G8-792,Kolkata,Evening,one,Late_Night,Delhi,Economy,8.08,18,88
Indigo,6E-179,Mumbai,Morning,one,Evening,Hyderabad,Economy,7.58,36,241
Vistara,UK-776,Kolkata,Evening,one,Late_Night,Delhi,Business,6.58,18,892
Air_India,AI-640,Bangalore,Early_Morning,one,Morning,Delhi,Economy,27.5,1,151
Vistara,UK-880,Hyderabad,Afternoon,one,Night,Bangalore,Economy,9.42,21,93
Vistara,UK-706,Kolkata,Morning,two_or_more,Evening,Bangalore,Economy,9.25,16,119
Vistara,UK-774,Kolkata,Night,one,Late_Night,Delhi,Economy,27.58,4,183
Vistara,UK-822,Chennai,Morning,one,Afternoon,Bangalore,Economy,30.25,17,143
Vistara,UK-776,Kolkata,Evening,one,Evening,Bangalore,Business,24.17,37,706
Vistara,UK-824,Chennai,Night,one,Afternoon,Delhi,Business,16.17,32,889
Vistara,UK-837,Delhi,Evening,one,Morning,Mumbai,Economy,18.25,29,68
Vistara,UK-832,Chennai,Early_Morning,one,Evening,Hyderabad,Business,10.08,15,695
Vistara,UK-775,Mumbai,Afternoon,one,Night,Delhi,Business,8.75,21,797
Vistara,UK-747,Delhi,Early_Morning,one,Night,Mumbai,Business,14.08,49,809
Vistara,UK-836,Chennai,Morning,one,Evening,Mumbai,Business,5.75,16,776
AirAsia,I5-942,Mumbai,Afternoon,two_or_more,Evening,Kolkata,Economy,6.17,35,38
GO_FIRST,G8-275,Delhi,Evening,one,Early_Morning,Kolkata,Economy,11.67,40,95
Air_India,AI-624,Delhi,Evening,one,Afternoon,Kolkata,Business,17.17,49,718
AirAsia,I5-818,Bangalore,Early_Morning,one,Evening,Delhi,Economy,12.75,18,193
